CensusTract,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
1089001500,Alabama,Madison,4528,2513,2015,3.7,43.2,42.3,0.7,6.1,0.5,3561,31352.0,2855.0,16927.0,2055.0,26.2,53.5,28.1,20.9,32.5,6.0,12.6,81.0,8.0,0.0,6.6,2.2,2.3,13.6,1848,78.0,18.2,3.7,0.0,20.1
1089001700,Alabama,Madison,1847,811,1036,0.6,98.0,0.0,0.2,0.6,0.0,1423,79688.0,9606.0,46059.0,7381.0,1.7,0.0,57.7,7.6,25.3,5.7,3.7,91.9,1.2,0.5,0.0,0.6,5.7,15.1,811,67.7,21.0,11.3,0.0,7.0
1089001801,Alabama,Madison,4139,2171,1968,3.9,92.9,0.6,0.0,0.0,0.3,3129,100818.0,5042.0,43485.0,4945.0,2.4,1.4,71.3,8.2,14.6,3.0,2.9,86.9,8.6,0.3,0.0,0.0,4.2,16.6,1839,76.7,16.4,6.9,0.0,5.3
1089001901,Alabama,Madison,3543,1793,1750,2.0,92.2,0.8,0.2,3.0,0.0,2728,107463.0,10295.0,63626.0,9637.0,0.7,0.0,64.3,13.3,18.8,1.2,2.3,89.8,5.6,0.0,0.0,0.0,4.7,14.5,1610,76.0,16.3,7.7,0.0,6.8
1089001902,Alabama,Madison,1343,629,714,1.8,94.1,1.3,0.2,0.0,0.0,1088,101875.0,28825.0,59879.0,7682.0,2.5,0.0,66.9,3.8,23.3,4.6,1.3,81.7,7.7,0.0,0.0,0.0,10.6,16.4,520,74.2,20.2,5.4,0.2,0.0
1089001903,Alabama,Madison,2461,1173,1288,3.4,93.5,0.0,0.0,2.4,0.0,1952,120900.0,10855.0,70658.0,8988.0,2.9,4.8,64.7,7.1,24.7,1.0,2.5,87.6,3.7,0.0,0.6,1.6,6.6,17.0,1058,77.0,15.4,7.1,0.5,4.8
1089002000,Alabama,Madison,2165,916,1249,4.9,91.7,0.0,0.0,3.0,0.0,1698,67367.0,9993.0,39171.0,4574.0,7.4,24.4,70.5,6.2,15.8,0.8,6.7,88.7,1.9,0.0,2.2,4.6,2.6,16.8,1185,74.5,22.8,2.7,0.0,9.1
1089002100,Alabama,Madison,3278,1453,1825,11.9,34.7,50.2,0.0,0.0,0.5,2123,17781.0,4188.0,10122.0,1513.0,54.9,72.9,15.2,30.1,36.7,7.1,10.9,77.0,8.6,2.6,4.2,0.7,6.8,17.9,1018,78.2,10.7,11.1,0.0,18.1
1089002200,Alabama,Madison,2073,843,1230,15.2,57.2,19.2,0.3,4.4,0.0,1573,29141.0,4371.0,18597.0,3773.0,33.3,45.5,28.6,16.3,24.6,16.9,13.6,80.7,10.7,1.7,0.7,5.3,0.9,19.0,931,77.3,14.7,7.9,0.0,11.2
1089002300,Alabama,Madison,5160,2785,2375,21.0,50.0,28.1,0.0,0.2,0.0,2933,26846.0,3806.0,13150.0,1905.0,42.0,59.3,12.6,33.3,23.9,13.9,16.3,69.2,19.0,0.2,0.0,9.0,2.6,15.0,2349,85.8,12.6,1.6,0.0,12.5
1089002400,Alabama,Madison,4574,2278,2296,22.8,50.1,24.4,0.2,1.7,0.0,2971,23429.0,2988.0,15752.0,2551.0,33.8,52.2,15.3,32.0,27.4,11.5,13.9,75.3,9.0,3.2,1.5,7.8,3.2,17.6,2056,79.5,12.9,7.6,0.0,6.5
1089002501,Alabama,Madison,3515,1856,1659,37.0,21.8,37.7,0.0,1.9,0.0,1890,18731.0,3686.0,11299.0,1539.0,52.1,79.6,11.5,36.5,24.5,17.3,10.2,73.2,8.7,2.6,7.3,8.3,0.0,20.6,1512,90.7,4.5,3.6,1.2,10.8
1089002502,Alabama,Madison,2561,1221,1340,18.4,31.4,42.5,2.9,0.7,0.0,1881,21301.0,4454.0,13136.0,2528.0,44.3,76.4,13.7,37.6,32.8,3.8,12.1,82.5,11.7,2.2,0.7,2.9,0.0,16.8,1310,90.7,5.9,3.4,0.0,15.7
1089002600,Alabama,Madison,4068,1969,2099,2.1,83.1,7.7,0.0,3.8,0.0,3390,50112.0,7969.0,33356.0,5614.0,13.4,27.7,38.3,21.1,26.4,9.0,5.2,83.9,6.9,0.9,1.3,5.4,1.6,16.2,1945,79.4,16.5,4.1,0.0,10.6
1089002701,Alabama,Madison,2616,1032,1584,1.6,88.1,6.5,1.8,0.9,0.0,2066,61359.0,14061.0,41088.0,6831.0,5.8,3.0,44.9,12.3,26.0,8.3,8.6,88.9,2.4,0.0,1.8,2.4,4.4,16.1,1204,79.1,16.8,4.2,0.0,3.5
1089002721,Alabama,Madison,4087,1877,2210,3.1,86.0,7.0,1.0,1.3,0.0,3321,71758.0,8970.0,38080.0,3126.0,5.6,11.3,52.2,15.9,24.0,2.7,5.1,89.6,3.7,0.0,1.8,1.0,3.9,18.0,1731,68.0,23.6,8.4,0.0,8.1
1089002722,Alabama,Madison,2993,1361,1632,1.6,87.5,6.0,0.2,4.6,0.0,2360,81458.0,10355.0,42389.0,4882.0,2.4,6.2,63.0,10.4,22.6,0.6,3.4,93.5,3.1,0.0,0.0,0.6,2.9,18.5,1451,77.1,16.2,5.7,1.0,5.0
1089002801,Alabama,Madison,4325,1994,2331,3.6,77.7,11.6,0.0,1.8,0.0,3528,48875.0,8712.0,31369.0,3001.0,12.6,26.5,43.5,15.1,25.3,6.5,9.7,89.5,4.6,2.1,0.8,1.4,1.5,16.2,2181,85.5,13.0,1.5,0.0,9.0
1089002802,Alabama,Madison,7007,3567,3440,1.9,83.0,7.1,0.8,2.8,0.0,5156,69045.0,8082.0,33095.0,2611.0,10.2,22.8,46.8,14.9,25.8,4.8,7.6,89.7,6.5,0.3,0.6,2.8,0.1,21.0,3216,74.6,23.3,2.1,0.0,9.4
1089002911,Alabama,Madison,4624,2254,2370,9.0,82.5,4.7,0.4,2.4,0.0,3394,84620.0,16536.0,36854.0,2979.0,4.5,7.1,55.5,12.2,16.7,6.1,9.5,89.4,8.5,0.0,0.0,0.0,2.1,18.8,2096,74.1,20.4,5.5,0.0,3.9
1089002912,Alabama,Madison,2546,1208,1338,2.7,91.1,1.4,0.3,2.2,0.0,1981,90441.0,10091.0,39906.0,3364.0,2.7,6.5,60.8,9.2,23.3,3.7,3.1,90.1,3.4,0.0,0.7,2.1,3.7,18.1,1191,72.6,20.1,7.3,0.0,4.9
1089002921,Alabama,Madison,6367,3114,3253,1.6,85.3,4.4,0.0,6.9,0.0,4579,59808.0,7797.0,35590.0,7840.0,10.3,7.5,50.1,17.2,18.7,6.2,7.7,93.0,4.7,0.0,0.0,0.6,1.7,21.1,3114,81.0,15.3,3.8,0.0,6.1
1089002922,Alabama,Madison,4406,2014,2392,1.3,86.8,2.0,0.7,3.9,0.0,3531,88011.0,7588.0,42759.0,3875.0,2.5,1.1,61.3,8.9,21.3,1.4,7.2,90.6,5.8,0.0,0.5,1.1,2.0,22.5,2333,74.2,20.1,5.6,0.0,6.9
1089003000,Alabama,Madison,2669,1442,1227,1.3,51.5,41.4,0.6,1.3,0.0,2008,23338.0,3270.0,14567.0,2108.0,39.5,62.6,14.2,33.1,29.4,14.4,8.9,83.1,11.9,0.0,0.0,5.1,0.0,14.7,1154,84.1,8.8,7.2,0.0,12.6
1089003100,Alabama,Madison,3965,2592,1373,3.0,64.8,29.7,0.6,0.4,0.3,3541,41648.0,10369.0,28539.0,4604.0,22.0,28.5,61.8,4.7,27.9,3.9,1.8,93.0,1.2,0.0,3.3,0.0,2.5,12.9,725,82.3,13.7,3.4,0.6,6.6
1089010100,Alabama,Madison,9012,4454,4558,1.3,77.5,14.1,1.5,2.1,0.6,6900,66079.0,5099.0,32071.0,3223.0,4.8,0.3,40.8,15.2,23.5,11.0,9.5,83.2,11.2,0.0,1.8,0.4,3.4,28.7,4587,65.3,26.2,8.1,0.3,4.3
1089010200,Alabama,Madison,5630,2705,2925,1.7,84.3,10.4,0.7,0.5,0.0,4254,65518.0,7223.0,29863.0,2693.0,4.8,5.6,45.0,9.6,21.9,9.8,13.6,88.0,5.5,0.0,0.0,0.0,6.5,26.6,2702,73.1,18.9,7.9,0.0,4.3
1089010301,Alabama,Madison,7793,4016,3777,0.1,89.3,5.7,0.6,1.1,0.0,6025,51529.0,8529.0,24250.0,2069.0,12.0,16.4,29.0,15.2,25.5,15.8,14.5,90.0,7.7,0.0,1.0,1.2,0.2,29.0,3723,75.9,19.8,3.7,0.7,7.8
1089010302,Alabama,Madison,4208,1877,2331,0.3,82.8,14.6,0.5,0.5,0.3,3044,46629.0,3945.0,21129.0,2198.0,11.7,13.1,28.0,16.5,30.7,13.9,10.9,78.5,12.0,0.0,1.9,2.2,5.5,31.1,1795,76.7,13.6,9.4,0.3,8.8
1089010401,Alabama,Madison,6286,3346,2940,3.5,80.1,9.9,3.2,0.3,0.0,4573,43856.0,5677.0,20025.0,2300.0,22.4,37.5,33.0,12.1,24.3,13.4,17.3,94.9,2.8,0.0,0.0,1.0,1.3,30.0,2879,81.3,12.4,6.3,0.0,8.4
1089010402,Alabama,Madison,6016,2865,3151,2.9,71.7,19.8,0.5,0.1,0.0,4515,52304.0,17618.0,32651.0,6013.0,8.6,16.5,40.9,15.4,22.6,7.4,13.8,90.2,5.9,0.0,0.8,0.4,2.7,31.9,2746,74.8,21.4,3.8,0.0,13.7
1089010501,Alabama,Madison,11512,5978,5534,3.5,63.9,27.5,1.2,1.1,0.0,8243,81113.0,4904.0,33353.0,4461.0,8.9,14.2,44.7,14.4,21.4,8.0,11.5,88.2,5.9,0.2,0.0,3.0,2.7,27.2,5918,74.2,21.5,4.3,0.0,6.8
1089010502,Alabama,Madison,3545,1772,1773,1.7,48.5,46.8,0.2,0.0,0.0,2422,50216.0,9985.0,21931.0,3346.0,18.8,31.7,39.4,18.4,25.6,5.4,11.2,92.1,5.6,0.0,0.0,0.0,2.3,26.7,1453,68.8,22.4,8.8,0.0,11.2
1089010612,Alabama,Madison,5227,2221,3006,3.6,63.6,30.1,0.1,0.2,0.0,4021,62879.0,6978.0,30687.0,3406.0,4.6,6.0,40.8,11.0,33.1,5.2,9.9,88.5,7.2,0.0,0.0,0.4,3.9,24.8,2637,81.1,16.6,2.3,0.0,4.6
1089010621,Alabama,Madison,7133,3370,3763,2.3,65.6,26.5,0.2,3.5,0.0,5249,110029.0,9158.0,47689.0,5906.0,2.1,3.1,64.6,9.3,15.7,6.0,4.4,90.3,5.0,0.0,0.6,0.0,4.1,21.2,3756,66.5,30.0,3.1,0.4,3.4
1089010622,Alabama,Madison,10675,4926,5749,1.7,38.0,49.6,0.0,4.6,0.0,8364,37017.0,9597.0,28851.0,4035.0,28.7,34.2,45.7,17.4,24.8,2.2,9.9,88.3,2.6,0.0,6.0,0.8,2.3,15.2,5603,78.1,16.7,4.1,1.1,11.2
1089010623,Alabama,Madison,6459,3162,3297,2.4,69.9,21.6,0.0,4.7,0.0,4628,107703.0,11552.0,41260.0,3731.0,2.6,0.0,61.1,10.2,20.9,1.2,6.6,91.7,7.0,0.0,0.4,0.0,0.8,24.1,3225,64.2,33.9,1.3,0.5,7.3
1089010624,Alabama,Madison,7944,3742,4202,2.8,76.2,17.5,0.1,2.0,0.0,5708,85441.0,5424.0,34918.0,2735.0,2.1,0.0,57.4,8.9,21.7,3.4,8.6,92.6,4.3,0.0,0.0,0.0,3.1,24.6,3962,76.5,21.4,2.1,0.0,5.4
1089010701,Alabama,Madison,8313,4207,4106,5.6,65.0,19.8,0.6,1.4,0.0,6045,64432.0,10259.0,31099.0,5294.0,12.0,13.2,41.2,14.7,19.2,10.5,14.4,86.0,9.9,0.0,0.3,0.7,3.0,24.1,3914,75.8,19.0,5.2,0.0,10.5
1089010702,Alabama,Madison,8554,3817,4737,8.5,57.8,27.5,0.5,0.6,0.0,6323,61620.0,8890.0,25745.0,2771.0,12.9,17.1,33.5,15.7,27.6,6.8,16.4,82.4,14.2,1.0,0.0,0.0,2.4,22.2,3977,74.8,19.4,5.8,0.0,11.0
1089010800,Alabama,Madison,10446,4885,5561,2.9,83.9,8.7,0.5,2.0,0.0,7885,75147.0,13073.0,33374.0,4234.0,6.6,6.6,47.8,14.5,22.9,7.0,7.8,85.9,9.4,0.0,0.0,0.0,4.7,22.0,5164,77.4,17.2,4.8,0.6,5.9
1089010901,Alabama,Madison,13578,6817,6761,2.8,93.4,1.4,0.4,0.8,0.0,9317,112030.0,13222.0,55661.0,6295.0,2.1,0.0,61.8,8.4,17.4,3.5,8.8,84.8,2.3,0.0,0.2,0.7,11.9,22.9,6178,68.0,22.8,9.1,0.0,3.0
1089010902,Alabama,Madison,2756,1284,1472,1.1,87.0,7.8,1.2,1.3,0.0,2163,45897.0,4499.0,26260.0,3970.0,15.5,17.4,33.4,16.2,17.3,13.1,20.0,85.4,8.3,0.6,2.8,0.8,2.2,27.2,1015,75.7,20.2,4.1,0.0,9.8
1089011011,Alabama,Madison,9732,4806,4926,4.0,76.1,9.0,0.2,6.7,0.1,6687,121005.0,7863.0,46098.0,4562.0,1.6,0.3,70.4,6.8,16.2,3.6,2.9,91.6,5.2,0.0,0.0,1.3,1.9,20.9,4734,66.1,32.2,1.6,0.1,4.6
1089011012,Alabama,Madison,5848,3066,2782,4.1,83.3,4.5,2.3,3.6,0.0,4565,126655.0,15295.0,62249.0,11238.0,2.7,4.4,67.2,11.5,14.6,2.8,4.0,92.6,3.6,0.0,0.0,1.2,2.7,17.6,2803,71.8,24.3,3.9,0.0,7.4
1089011013,Alabama,Madison,5190,2556,2634,3.9,76.9,15.3,0.3,1.7,0.0,3864,75572.0,9275.0,37744.0,3287.0,5.7,9.7,56.5,8.8,23.6,2.1,9.1,90.9,5.6,0.0,0.2,0.3,3.0,17.8,2717,81.9,13.2,4.9,0.0,7.7
1089011014,Alabama,Madison,8979,4506,4473,4.6,67.0,18.0,0.0,8.1,0.0,6278,93468.0,16693.0,37017.0,4947.0,12.4,14.8,54.6,16.2,14.4,5.5,9.4,90.2,8.3,0.0,0.0,1.2,0.3,19.9,4177,71.4,24.1,4.5,0.0,8.1
1089011021,Alabama,Madison,4860,2201,2659,3.9,52.4,32.8,1.6,4.4,0.0,3617,49706.0,12216.0,32228.0,6741.0,13.7,21.9,42.9,17.7,26.6,3.4,9.4,89.6,7.3,1.2,0.5,1.4,0.0,16.5,2602,84.6,12.6,2.8,0.0,8.7
1089011022,Alabama,Madison,7351,3551,3800,7.4,68.4,16.8,0.4,4.0,1.2,5497,60755.0,13288.0,33013.0,4433.0,10.0,13.0,45.8,17.3,22.5,6.0,8.3,92.1,2.8,0.0,1.2,1.6,2.3,18.3,4373,72.8,22.2,5.0,0.0,6.3
1089011100,Alabama,Madison,1662,1092,570,9.4,57.9,23.5,0.6,2.3,0.0,1263,60714.0,10380.0,25752.0,4955.0,9.8,12.2,50.2,5.5,25.1,9.8,9.4,46.6,3.0,0.0,28.8,0.0,21.7,9.2,307,59.6,38.4,2.0,0.0,17.3
1089011200,Alabama,Madison,9120,4779,4341,5.3,55.1,30.5,0.2,6.0,0.0,7514,81458.0,14139.0,42060.0,3280.0,10.2,11.2,61.9,6.6,22.4,3.7,5.4,90.1,7.0,0.0,0.5,0.0,2.3,18.3,5571,75.1,24.4,0.5,0.0,3.6
1089011300,Alabama,Madison,5981,3193,2788,2.1,89.3,1.5,1.1,2.4,0.0,4836,58676.0,13020.0,32205.0,2706.0,11.0,16.4,43.1,11.6,26.7,10.9,7.7,86.8,7.6,0.0,1.2,1.6,2.8,25.3,2828,71.4,22.9,5.7,0.0,6.7
1089011400,Alabama,Madison,4241,2086,2155,0.5,95.3,0.2,1.5,0.0,0.0,3173,47464.0,7874.0,22450.0,1938.0,10.6,15.9,32.7,20.0,23.4,11.4,12.5,85.5,12.8,0.0,0.0,0.5,1.2,29.4,1793,72.6,22.3,5.2,0.0,9.1
1091972900,Alabama,Marengo,4529,1887,2642,3.0,26.1,70.9,0.0,0.0,0.0,3360,19852.0,4289.0,14896.0,2023.0,40.5,64.2,23.2,25.4,29.7,6.9,14.8,82.5,15.9,0.0,0.0,1.7,0.0,16.4,1299,74.6,22.2,3.2,0.0,20.3
1091973000,Alabama,Marengo,4596,2291,2305,2.1,47.7,48.3,0.3,0.0,0.0,3797,32549.0,6044.0,23279.0,2207.0,23.0,39.3,25.0,19.7,14.3,14.3,26.8,85.7,8.2,0.0,1.4,0.8,3.9,22.9,1673,72.5,16.9,10.6,0.0,15.4
1091973100,Alabama,Marengo,1802,883,919,3.9,39.1,56.2,0.6,0.0,0.0,1454,22348.0,5701.0,18082.0,3292.0,33.9,46.1,36.5,13.2,15.9,17.7,16.6,77.7,9.1,0.7,2.4,0.4,9.7,39.1,553,47.6,35.8,7.8,8.9,9.2
1091973200,Alabama,Marengo,2565,1267,1298,0.0,38.4,61.4,0.0,0.0,0.0,1928,31806.0,5220.0,17485.0,3641.0,25.6,19.5,16.4,21.1,19.0,14.7,28.7,78.3,12.0,3.0,1.1,2.6,3.0,26.3,821,80.9,12.8,6.3,0.0,7.8
1091973300,Alabama,Marengo,2261,1103,1158,0.0,59.2,40.6,0.0,0.0,0.0,1649,35509.0,4938.0,22702.0,6102.0,19.4,26.6,29.1,13.5,19.6,13.4,24.5,85.0,10.7,0.0,1.4,0.1,2.7,29.6,726,82.6,12.4,4.8,0.1,8.6
1091973400,Alabama,Marengo,4553,2021,2532,3.5,63.4,32.5,0.0,0.6,0.0,3243,47686.0,6308.0,29163.0,8100.0,15.4,17.6,38.0,13.8,22.9,11.9,13.5,93.4,4.1,0.0,0.0,0.0,2.6,15.6,1788,71.0,18.2,10.9,0.0,3.2
1093964000,Alabama,Marion,4476,2060,2416,0.2,97.8,0.0,0.4,0.0,0.0,3506,30029.0,3174.0,17996.0,2726.0,26.9,36.3,20.3,18.1,23.6,9.0,29.0,90.0,5.5,0.0,0.6,0.9,3.0,24.6,1686,74.9,15.4,9.7,0.0,12.6
1093964100,Alabama,Marion,2680,1431,1249,0.4,97.5,0.0,1.2,0.4,0.0,2091,26750.0,5486.0,16111.0,2572.0,26.5,34.4,22.7,14.6,25.7,16.1,20.8,85.7,8.1,0.0,0.0,3.3,2.8,25.8,1038,71.6,13.8,13.8,0.9,10.4
1093964200,Alabama,Marion,1529,817,712,0.0,98.4,1.2,0.0,0.4,0.0,1195,40991.0,9316.0,24447.0,6286.0,12.0,10.5,19.6,9.9,33.0,11.0,26.5,79.4,12.6,0.0,0.0,2.4,5.6,27.5,664,77.3,16.6,4.7,1.5,4.3
1093964300,Alabama,Marion,4583,2275,2308,12.2,81.2,3.7,0.2,0.8,0.0,3371,35254.0,5571.0,22224.0,3081.0,11.8,15.0,28.8,19.6,20.6,6.0,25.0,78.2,16.8,0.9,0.0,0.3,3.9,27.4,1826,77.9,16.2,5.9,0.0,6.2
1093964400,Alabama,Marion,5768,3077,2691,0.4,86.1,9.4,0.0,0.0,0.0,4652,35222.0,6411.0,17951.0,2894.0,19.0,32.4,18.9,22.4,25.6,14.2,18.9,83.1,9.3,0.0,3.0,2.9,1.7,22.7,2093,72.2,19.2,7.9,0.8,13.3
1093964500,Alabama,Marion,2405,1075,1330,0.7,98.2,0.0,0.0,0.0,0.0,1992,31278.0,3978.0,16572.0,2247.0,17.4,15.1,17.8,18.7,22.3,11.6,29.6,78.2,11.8,0.0,1.8,0.5,7.7,27.7,749,82.0,8.9,8.7,0.4,14.8
1093964600,Alabama,Marion,3301,1559,1742,0.2,92.0,5.8,0.3,0.0,0.0,2664,28767.0,4006.0,18211.0,1891.0,32.8,51.3,22.3,16.4,29.2,9.3,22.8,91.9,2.9,0.4,0.9,0.0,3.8,18.5,1162,84.3,9.5,6.2,0.0,9.6
1093964700,Alabama,Marion,5645,2710,2935,1.8,94.2,3.5,0.0,0.5,0.0,4443,40575.0,8272.0,25254.0,2423.0,15.5,12.5,42.9,17.7,15.3,9.3,14.9,87.9,9.9,0.0,0.4,1.7,0.0,21.6,2342,69.4,22.2,7.8,0.6,7.1
1095030100,Alabama,Marshall,2739,1340,1399,9.1,89.2,0.0,0.2,0.0,0.0,2132,30868.0,6113.0,19199.0,3348.0,29.5,50.0,25.0,21.9,14.5,15.4,23.2,83.8,11.7,0.0,1.7,1.1,1.7,35.0,1073,69.4,19.7,10.9,0.0,11.7
1095030201,Alabama,Marshall,5516,2763,2753,1.1,94.2,0.0,0.7,0.0,0.0,4488,42903.0,7103.0,25194.0,5076.0,12.7,22.4,21.2,9.5,33.4,13.3,22.6,80.6,10.1,0.0,3.4,0.0,5.8,31.0,2248,76.2,15.4,8.3,0.0,9.9
1095030202,Alabama,Marshall,4915,2383,2532,0.0,98.7,0.1,0.0,0.0,0.0,4011,46044.0,6117.0,29053.0,4276.0,6.1,2.4,37.0,10.5,22.2,8.8,21.5,82.1,15.0,0.0,0.7,0.0,2.1,31.8,2076,73.4,22.0,4.6,0.0,12.3
1095030300,Alabama,Marshall,6325,3257,3068,1.3,96.9,0.0,0.1,0.5,0.0,5165,50595.0,8461.0,27767.0,3709.0,6.7,12.0,38.0,17.6,22.0,10.4,12.0,86.0,7.1,0.0,0.1,0.0,6.8,27.3,2719,70.3,17.9,11.7,0.0,7.8
1095030401,Alabama,Marshall,4572,2056,2516,3.8,90.1,0.4,0.6,2.3,0.0,3576,41642.0,3969.0,23583.0,2076.0,18.2,30.6,31.5,13.4,28.5,9.3,17.2,81.9,11.6,0.0,1.6,1.7,3.2,27.8,1916,77.2,15.6,7.0,0.2,6.8
1095030402,Alabama,Marshall,3472,1701,1771,2.4,97.0,0.1,0.0,0.5,0.0,2538,49578.0,4519.0,27816.0,4070.0,8.9,10.8,38.0,14.1,25.5,8.6,13.8,78.0,17.8,0.0,0.8,0.6,2.8,29.4,1398,76.8,16.4,6.9,0.0,7.4
1095030500,Alabama,Marshall,7099,3510,3589,1.9,95.5,0.4,0.3,0.5,0.0,5511,34979.0,5723.0,20157.0,1487.0,15.6,24.9,23.9,20.3,26.7,15.5,13.6,84.5,9.5,0.0,1.3,1.1,3.6,26.9,2834,77.5,14.6,7.9,0.0,8.3
1095030600,Alabama,Marshall,6719,3074,3645,3.4,84.4,8.9,1.4,0.5,0.1,5088,39351.0,3829.0,26084.0,3753.0,25.6,46.5,32.1,18.0,25.5,10.2,14.2,78.4,13.6,0.4,0.6,0.6,6.4,21.7,2705,77.7,14.7,7.5,0.1,11.5
1095030701,Alabama,Marshall,3239,1476,1763,8.4,80.0,6.9,1.5,1.4,0.0,2194,40104.0,11756.0,24133.0,3565.0,17.7,20.3,33.9,14.4,23.2,4.4,24.1,72.8,16.5,5.7,0.8,2.0,2.3,21.2,1367,81.1,9.2,9.7,0.0,9.0
1095030702,Alabama,Marshall,3871,1872,1999,7.2,84.2,4.7,0.7,1.2,0.0,2938,28517.0,4847.0,18393.0,2314.0,15.9,22.7,28.4,15.3,17.2,18.9,20.3,82.4,11.7,0.0,2.2,0.5,3.2,21.3,1560,74.1,16.2,9.6,0.1,9.2
1095030801,Alabama,Marshall,5578,2740,2838,19.9,76.7,2.2,0.0,0.0,0.0,3365,36563.0,8931.0,19248.0,2381.0,27.8,42.1,28.2,12.4,17.8,12.6,29.0,82.5,15.4,0.0,0.3,1.0,0.8,20.2,2310,78.5,14.5,7.0,0.1,3.7
1095030802,Alabama,Marshall,7621,3793,3828,41.1,57.6,0.1,0.2,0.0,0.4,3915,31613.0,5113.0,17404.0,3149.0,38.5,67.6,25.2,12.6,17.4,16.5,28.3,84.6,12.6,0.0,0.5,1.8,0.6,18.0,3278,82.1,15.3,2.6,0.0,4.1
1095030902,Alabama,Marshall,4306,2036,2270,6.8,90.9,0.3,0.1,0.3,0.0,3210,47740.0,5695.0,24963.0,4068.0,11.8,8.4,28.1,17.3,24.3,13.4,16.9,88.9,6.5,0.0,0.2,0.8,3.6,16.9,1783,75.1,17.8,7.1,0.0,3.6
1095030903,Alabama,Marshall,6262,3437,2825,28.3,65.0,5.4,0.0,0.0,0.0,3209,29022.0,3739.0,15079.0,1663.0,28.6,48.8,14.2,8.2,22.2,21.8,33.6,73.3,22.4,0.0,1.0,0.8,2.6,19.0,2431,89.2,4.2,6.6,0.0,9.5
1095030904,Alabama,Marshall,5229,2568,2661,19.2,78.3,0.1,0.0,0.0,0.0,3314,38814.0,5755.0,16433.0,1649.0,22.6,31.6,34.0,9.7,23.3,10.7,22.4,86.0,11.3,0.0,2.2,0.1,0.5,25.1,1960,85.8,11.6,1.7,0.9,7.0
1095031000,Alabama,Marshall,5721,2986,2735,15.0,80.9,0.0,1.3,0.0,0.0,3956,35248.0,7323.0,17716.0,3298.0,26.8,36.0,18.4,22.6,16.2,13.9,28.8,83.1,11.2,0.0,1.9,0.0,3.8,25.9,2130,71.6,14.1,14.2,0.0,11.1
1095031100,Alabama,Marshall,5212,2545,2667,25.7,66.7,4.8,0.2,0.2,0.0,2976,30891.0,3617.0,14481.0,1462.0,27.8,35.9,27.8,15.5,21.0,12.0,23.9,82.0,15.6,0.0,0.7,0.6,1.2,18.6,2000,83.0,13.0,4.1,0.0,10.2
1095031200,Alabama,Marshall,5922,2872,3050,14.7,79.7,0.1,0.0,2.0,0.0,3783,46839.0,5988.0,21639.0,3282.0,11.7,16.1,28.1,11.3,25.1,20.5,15.0,81.2,14.2,0.0,0.0,1.2,3.4,17.2,2352,79.0,16.5,4.5,0.0,9.9
1097000200,Alabama,Mobile,1116,548,568,0.0,54.3,43.0,0.0,2.3,0.0,1036,30170.0,16406.0,41267.0,14198.0,36.5,42.6,41.9,15.1,28.0,10.9,4.0,77.4,0.0,1.3,20.6,0.0,0.8,18.3,403,72.0,19.6,8.4,0.0,13.9
1097000401,Alabama,Mobile,1314,564,750,0.0,0.5,99.5,0.0,0.0,0.0,992,15658.0,3462.0,10776.0,1612.0,49.4,74.8,17.0,48.9,22.1,3.3,8.8,70.9,5.5,11.7,7.8,4.2,0.0,24.9,399,87.7,12.3,0.0,0.0,23.6
1097000402,Alabama,Mobile,668,257,411,0.0,0.0,100.0,0.0,0.0,0.0,352,15246.0,2496.0,8141.0,1230.0,55.5,60.8,10.1,33.9,54.1,1.4,0.5,79.8,16.1,0.0,0.5,3.7,0.0,17.6,218,96.8,0.0,3.2,0.0,1.8
1097000500,Alabama,Mobile,2016,1038,978,0.6,0.2,98.4,0.0,0.0,0.0,1536,22902.0,3355.0,11775.0,2076.0,39.9,59.4,16.0,42.3,12.5,7.9,21.3,76.7,13.7,8.1,1.0,0.6,0.0,25.7,520,85.8,6.9,7.3,0.0,31.9
1097000600,Alabama,Mobile,2230,857,1373,0.7,4.8,94.5,0.0,0.0,0.0,1605,16536.0,2766.0,10488.0,1616.0,48.5,74.0,20.5,36.0,30.6,4.1,8.8,87.0,5.7,5.3,1.6,0.0,0.5,21.9,444,81.3,17.6,1.1,0.0,30.7
1097000701,Alabama,Mobile,2343,1089,1254,0.7,0.0,99.1,0.0,0.0,0.0,1676,25759.0,8344.0,12184.0,1890.0,45.4,61.8,15.9,52.3,14.3,8.1,9.5,72.6,17.3,4.5,0.0,3.6,2.1,23.4,769,89.3,6.5,4.2,0.0,10.9
1097000702,Alabama,Mobile,2410,1171,1239,0.0,0.5,97.0,0.0,0.0,0.0,2063,24014.0,5169.0,13204.0,1882.0,32.0,57.0,15.7,35.3,14.8,6.9,27.3,87.0,6.2,0.0,0.0,0.0,6.8,22.0,649,82.0,15.4,2.6,0.0,25.7
